diâmetro,preço
24.9816047538945,128.3255835272441
48.02857225639664,258.90456967414207
39.2797576724562,205.90302674414147
33.946339367881464,163.9626602827833
16.24074561769746,72.21958137500371
16.239780813448107,86.11809578230559
12.32334448672798,48.41439036343347
44.647045830997406,241.54981681353055
34.04460046972835,182.01740355585463
38.32290311184182,186.92275903816204
10.823379771832098,36.98555356825171
48.79639408647977,257.520694174053
43.29770563201687,215.34312970755818
18.493564427131048,104.84598525538986
17.272998688284027,70.42071685347645
17.33618039413735,80.68715174114904
22.16968971838151,110.90088558908937
30.990257265289515,155.421092264095
27.27780074568463,131.88834901363072
21.649165607921677,114.47432736308338
34.474115788895176,161.69437465064993
15.579754426081674,76.47497728019545
21.685785941408724,109.63188602416261
24.654473731747668,128.41675699932583
28.24279936868144,148.33014562429608
41.407038455720546,195.78877136022402
17.98695128633439,74.59361472431573
30.569377536544465,165.62365590170742
33.696582754481696,171.8060538922044
11.85801650879991,51.805217178434006
34.30179407605753,187.02049013551292
16.82096494749166,85.26157108038689
12.60206371941118,74.80329043769416
47.95542149013333,240.45229226476778
48.625281322982374,263.73388586373176
42.33589392465844,229.23287804772426
22.184550766934827,108.43311234988339
13.906884560255355,79.25013231082033
37.36932106048627,193.30036479828283
27.606099749584054,151.71681432324374
14.881529393791153,64.75841236315472
29.807076404450807,155.8958966222384
11.375540844608736,67.46194909153955
46.372816083151285,214.2766855515253
20.351199264000677,89.92341119334564
36.50089137415928,162.11213509319538
22.46844304357644,109.64814687343662
30.802720847112433,161.18902679352178
31.868411173731186,174.3656263896162
17.394178221021082,87.71183890930315
48.783385110582344,260.2030810086246
41.00531293444458,191.225550090074
47.579957662567566,220.86596391928626
45.79309401710595,228.40999309656357
33.915999152443405,173.4206502516101
46.87496940092467,234.04789952368242
13.53970008207678,47.024079409985134
17.83931449676581,88.30537208870116
11.809091556421523,46.00076277705908
23.013213230530575,121.76279164095325
25.54709158757928,131.40144039886488
20.853961270955836,94.87100849150562
43.14950036607718,210.60883265701895
24.270133067743572,110.75853011982835
21.23738038749523,105.56011096474442
31.70784332632994,168.0906398366621
15.636968998990506,68.3275845315971
42.08787923016159,215.47986130598642
12.982025747190832,59.60755255222975
49.47547746402069,239.44865899748
40.889790771866295,203.3786502597859
17.948627261366894,79.39071308264073
10.220884684944096,45.56793037124866
42.618457138193364,201.11350676507834
38.274293753904686,211.0187200986873
39.160286721639494,196.15406912791477
40.85081386743783,197.2568142572633
12.961786069363615,66.94872945416029
24.338629141770905,120.56986521194624
14.634762381005189,70.96411590969372
44.52413703502374,228.76235217555293
34.93192507310232,182.23470246598464
23.235920994105967,110.87459349442456
12.542334011440946,56.95348765075793
22.439292868626488,109.445947371616
23.007332881069882,92.01745275799357
39.18424713352256,180.76932504562728
35.502298854208526,191.18023694548788
45.48850970305306,243.89222565027816
28.888597006477973,141.95262463682607
14.783769837532068,79.684418818218
38.5297914889198,195.76145899003433
40.4314019446759,232.94581780793186
32.45108790277985,173.451188628245
40.83868719818244,202.91426007610454
29.75182385457563,139.2037148668739
30.909313175279763,138.48210267382308
27.101640734341984,137.54284003038214
11.016765069763807,47.520317895976
14.315657079732178,57.355748302684155
11.25716742746937,49.82010829492158
35.45641645055122,166.46660221661213
22.574239243053068,129.74261256599098
30.342827646588113,160.53053580243508
46.30265895704372,231.4335683720524
19.971689165955,114.65788721867526
26.415316921425188,132.8502676836021
40.22204554172195,192.4973856953271
19.1519266196649,110.99087387102105
13.079196393151719,70.78508240260518
21.590058116550722,97.57782903948905
16.448851490160177,80.3408706699648
47.18790609370292,227.183347934667
42.32481518257668,197.79607860324003
35.33615026041694,185.94252677740116
44.85842360750871,243.38628444224486
42.14688307596458,196.7487396416315
17.462802355441433,92.94370414411287
45.70235993959911,222.0053740067773
31.573689676626028,152.99719454548318
42.2976062065625,205.56409179042382
45.84365199693973,220.5783522879005
22.720138998874553,114.08591127382103
14.40207698110707,63.70088374142497
19.117406501677667,98.29160076618672
27.08431154505025,134.9191766307599
42.72059063689972,211.2134727158345
44.429223330253734,213.07048003085268
10.278085221247629,45.622712800554815
30.42989210310263,159.70337277377072
26.69644012595116,138.4913725059996
18.88431241882921,84.64600964616054
14.794614693347313,74.96639652102883
23.504606856145116,125.03690551444348
47.71638815650077,221.88788797129016
22.928117280830207,120.07418832795038
30.751624869734645,147.13188675921475
38.12075835580711,196.30977846496717
24.54518409517176,115.09332891043363
48.87128330883843,226.30759553754694
48.497891797684446,226.2140346095906
20.071291833014566,100.83730863168665
29.88994023569542,152.0469261956919
22.035132392670786,101.13249571230985
21.393619775098706,113.35402346326727
11.475477894181312,40.76218884821696
34.382573359195874,171.2520688095062
30.10716092915446,138.42564264814774
12.059150049999573,53.777389171976274
21.14585856946446,106.20327956048642
46.33063543866615,223.04904354049123
19.582475626678896,94.06682269109623
15.795794883648924,89.04190251038902
29.57811041110252,142.12163336028112
49.42601816442403,255.48701194277155
19.682210860460017,87.1139857557239
36.885421896235144,189.72515126032854
40.4647846131487,216.73960927232253
19.50550175969599,72.81106379720705
39.12865394447438,187.6743171676671
24.711325308770128,129.32734781565605
35.29223322374318,174.43071225828598
35.34118843043579,180.41740088589208
31.43098736299034,151.1150849477935
13.611590802176332,68.92385188561066
43.41209982356952,215.5037267639268
22.83120259886943,125.83383361094522
17.46074041599417,89.84791051298298
11.631005662190557,61.53105493170481
33.63571772752967,164.0598189764237
37.1025744736913,180.63681012773156
10.663513157114245,48.991983907375015
30.48372233197124,156.36313308363916
19.059831007917516,91.08931023138496
35.806911616377995,181.9323066508541
16.97465716019966,105.62729378745269
37.63750952409864,196.89879465481013
25.469413852021496,124.08683393842907
47.46919954946938,249.35813696898634
15.50083776583973,73.42343509898313
23.642654042010342,97.83202485827317
14.538940849623563,62.613841138943776
46.98774473114251,216.23080444545403
45.09357413523924,221.9527358357831
20.317665108606224,101.77250933492664
36.39936184136716,198.76118232958862
42.688888008048636,216.71371377788483
32.2080324639785,158.84915703180386
31.18602313424026,164.22417148303617
19.67409163601807,76.25910509001149
13.72411071223597,70.9766991422655
45.88863031813307,237.15180352953502
46.016722286533216,215.29774897486766
35.32405829093072,188.0578318867229
23.561191641948028,121.19092228468428
23.968382984506434,115.68903578352416
39.038227154809576,201.51895443511074
45.884410398103086,252.12898056855937
45.48345697060469,229.2359474036084
41.19502183430495,208.45731503452814
35.68126584617151,173.81272023545515
13.365598599801952,58.32954930436185
16.465148563784552,90.62910098436522
45.94216754108317,221.14999944632717
34.2571623863836,172.0014743041119
10.367882064665185,47.062835855674756
14.058861714641285,75.08410683067034
36.54007076432223,186.03697487448062
10.202463353848747,61.387716211822735
16.432322056699945,77.06144629495226
31.949351574663446,157.04800852038352
37.67580790770773,178.59140238071558
36.07845038010402,175.949319299759
18.970772378422392,98.62686682256049
38.48716885390144,200.00573043596071
19.489963499872005,88.22816425758377
23.01598792637071,123.77599883291015
39.85965620472096,212.85465961165434
35.98531596188859,184.06092884167995
43.96893641976712,238.61264022441625
36.30451569201374,173.78468646903298
32.73234413341886,151.21517363398013
13.746990713123699,50.94775107657571
24.70863212237734,138.50360372677852
20.608094707269018,109.58413009988567
19.75958573516334,98.24208196671215
48.920422190097824,247.40179721368733
25.723908986670416,117.36465446036831
45.681862207084535,252.86683083159093
35.245545039890516,177.51993701920486
41.79245214166593,210.0562086543786
30.105483724207684,157.78508486002534
33.07615538505436,170.19086924263894
29.700707752754557,150.7423790065641
17.80971951192178,81.14385300515579
38.89808461046022,199.20510662366104
21.23089449763423,124.97471745292151
10.972638657258154,68.31739374784054
35.81889183628671,195.0263254478275
17.084427176281956,80.30997911709794
47.61834337411657,228.19566866799704
48.157143080103495,239.52784619952098
46.59457560881794,233.53012716697665
24.806348010217775,134.97365523579836
10.618264661154697,36.16667700862529
47.132742503509014,250.9592157121512
27.127365932692573,134.05675067767297
48.666192761746785,239.06215310925975
48.54479908357011,232.6029516652489
44.120378218694405,204.05332437481434
21.77795568278343,117.1214842535363
25.403909144077012,127.7527253922691
44.045466860674274,207.32772530596083
22.676880206251106,100.43361331061936
16.7797098674437,80.54070234431721
32.27205049833401,178.05046774456397
47.44619096643124,234.63504131852014
37.84119186699892,174.17452980381353
32.8024468035746,161.5548033770135
13.88705975083074,66.708063056677
34.60028906796679,146.03257891041824
49.60215400417053,247.46782135567452
15.60336060946096,75.70745774521802
30.73318609454947,160.62799412088154
45.094922877118215,243.96417533504453
39.63074471016817,209.41937384631845
37.88062963981072,186.71426129350527
38.09936335948437,179.43155771000514
24.379646048790207,147.63182827644965
21.743673770579733,109.31055319304355
42.374446219140545,212.0115240148322
42.404535787167234,211.78142806473613
44.68289274320415,225.3953113236993
46.529622102258855,231.20450639205484
30.453695954437514,146.5318597033852
30.060651787487984,144.834669525036
41.931807158671006,209.33150309119506
35.99855723111061,174.5585384442154
38.07867509030814,183.26491762476905
41.83170677744404,210.22283616413915
45.60021367270265,225.45129618930468
23.51980627406143,132.63896125613405
25.02331810559776,98.60689244405867
13.75927759363476,79.71145648739842
33.13120563984696,178.1168801242111
11.437690951869683,36.45455243526692
28.623920725298404,139.69272768568854
31.705785388303063,154.8145182815574
21.461650085131375,93.23313347847865
33.63333042276043,160.38848523789338
11.220009997561977,44.994291533151596
11.493927549968577,74.9923421840791
42.904022426386334,223.8768960634063
24.407625656450517,134.75367923219417
15.08242050607539,82.62882317080931
30.889730402192175,143.15813429878858
40.799742123944434,198.75350795692444
18.632841099873726,98.05795111164781
34.915619032760006,162.35681707488055
13.41389859975072,74.19947730047748
12.067268846744309,57.9330902521402
31.25418526272592,152.52271823813362
31.62540486440426,165.2366240040562
35.497196059928264,181.9286134145017
39.04365334890646,191.6086050863415
49.03408317850138,256.7637139261494
30.65201393204781,142.44943638424007
22.918258917649837,120.75065065769182
41.80744779074814,214.96825153342456
20.83329005048297,101.07098585927494
27.558856828225444,141.0556143635484
13.138255253690637,53.180140504600146
11.014029736618301,64.31041887516051
48.505936587117006,240.68066157115513
43.439204820488236,211.9687938972508
37.83896824374792,199.6849334771085
26.358117776570793,124.74715197742637
16.93177280283383,70.57425105053356
16.257481706843443,65.72111679897817
20.009715926583812,106.10867914637545
31.969066588244818,147.04103941626124
38.583836908002496,210.46712635985614
36.40789506870925,161.22018126470903
21.197355877837715,122.95134307208895
48.19461122652776,243.083230804665
39.51587666783074,196.6122522204498
32.17416210045603,155.42161963419068
34.46882984937409,176.33551039039116
26.784002497111597,133.5436654613095
19.909239580046297,110.57921672039669
24.238907146050465,122.33681221687273
40.31384441857476,203.0722397074926
10.575739545190235,49.24257560381261
14.64290562027665,72.64507186417258
11.84010568087011,62.27854609327114
11.629152092758805,41.04407653722777
44.21842336044029,207.61026258114433
38.146314375200944,198.16421281623187
28.96695316349301,146.54342019874446
13.91336642604006,67.7269987666735
29.664635004673293,148.5075143540204
28.938870831222626,148.17017120972983
16.928074796400608,79.24277717890942
27.35406596951892,128.98728259357148
25.94018937589494,131.65939943045151
34.63400392208866,163.38629183429296
35.40374603470575,181.10125773067347
11.81216039088178,42.0349659120305
24.98450458505885,135.2140792985507
35.03439662856945,179.89795796697769
30.125450343203507,153.18754905915628
44.25959364753289,231.12487807711958
36.347745264757805,198.3934707684148
16.517377083257188,92.73058606646724
12.822749896017193,45.70500716676952
35.69677112825262,165.6880859739061
11.060452421664873,49.05407633136758
33.43102325093853,167.416026756801
47.6092096569983,243.22263848968274
33.01896711503516,157.83739744364115
25.526797048260875,129.50165288607516
35.73152873769413,171.10381436493742
28.330115619660667,135.53540006838384
31.8246715726374,145.05674689470476
47.658592351061,229.06062929419596
25.44410551203097,113.70368150399152
48.44762255295657,232.4793802350095
46.21402567824255,241.60654635729114
17.831645391571858,79.66423806953985
12.774452035006618,90.196080823407
14.031120055097066,75.08877928429422
10.72887302606199,55.49272636725869
13.777718430237137,60.30501434937356
37.320270936654275,193.6044534773613
12.847545938409159,58.48135142966805
22.75902521175045,115.01522420520587
43.79501243877818,244.57590757657883
10.930877429433036,53.69378814991868
42.578739303557434,224.3864297806439
21.274190990936,99.33919070342112
14.72659310486625,73.28308061936164
37.86948661456603,207.05543942918524
35.157713871195355,169.51889877809913
45.09888054108212,243.61888828537985
39.40284175215543,204.09172811533193
42.13923721539394,205.07151831802702
21.281382902852258,112.73099190481649
17.097581751188912,95.21345325221186
40.024590065634335,206.34104995034363
42.27338957069056,195.66470065454826
49.620205680026935,240.829656641886
26.50470707645706,130.04834902677027
24.880723431711328,123.65928286755619
41.05651842967987,211.48931312390613
23.632141610120712,119.9377180599361
47.23029302414259,222.79802153361192
44.336510073720476,225.48452887866202
27.159761095000732,141.90466292784188
40.03484271165989,205.77211803760986
40.18171496338729,211.71638207248267
14.124954753437304,78.96399531267556
46.102116267182666,235.10238212819772
30.210094897914285,150.34881737498495
43.058298644309666,198.68188388638842
22.801984041224472,118.30610239744821
45.82092913984802,231.1815225708712
25.568067149366524,130.55612411878636
10.433506059211934,39.40004453785658
46.21527905677055,220.26582987977014
13.651467071445342,78.78886389055575
22.772545503616595,113.46717597951643
48.0024786820322,246.82740038388724
48.024285877502244,240.40461314881583
32.93751552493144,164.98513901961465
35.27348848679197,185.7502804937198
27.93782087913279,134.5286571134902
21.728430867922583,109.60336210902275
23.14658181479664,111.11015618693277
36.900738243081534,180.15872894108452
40.0949811775072,197.38318465284962
41.66316174903394,210.53714646150684
41.584725711782156,203.136142342276
13.648244121947615,80.79878186547329
29.776812188103257,139.93798791832126
12.302350400665771,59.643035561715266
31.98115529294942,155.50846588200537
27.66122005493508,152.77587911821274
45.50816731033199,229.50638431677572
24.036600502083147,130.50144790510208
14.682680657104235,58.55779955515146
15.719667282113434,81.26883906925976
40.46042526869889,211.19843429972883
34.728722532650444,174.46645255600646
14.04490704491161,80.87933897521157
13.364272244599897,61.64847672199576
38.0387652583648,204.28730069367978
12.910520254567741,87.5415825090312
42.87440237161425,210.74362625367468
38.24968908625985,186.79342021729153
13.25395122567599,80.80360089955695
13.393508563407677,82.7632642743455
49.465583140047016,242.0993154287024
24.970831830244812,120.65229098026548
24.825685882675636,121.3105833247731
42.5119826903001,199.11540834115775
47.88994309535435,230.26319601192975
49.44004255291483,237.1588050970535
40.13512741035767,192.99766140074703
25.05038342123663,124.90506823231534
13.34002866794675,69.04229066509896
41.08587663709747,220.93438811362813
32.3361699894322,151.69730953977307
26.968880369879052,144.6876258341611
46.25417540378944,229.13098857669212
14.447899292246053,71.74485936470593
29.705004171634364,155.27321577983784
10.454145790696764,41.04350873786083
28.74642567976505,147.55622586066573
12.252131027273494,62.92517721849803
14.752716650722878,78.68809589369587
14.701049871084194,76.39693579449916
35.968412084642544,204.39506182232168
39.84179517061693,192.8315760105715
33.334750603886384,161.36378346941376
48.486901938981674,236.20310443066072
24.994823180948163,119.41934471313827
21.42848345127443,100.76854598330698
44.74396512757841,235.60999094896758
18.943833540778105,108.92421018378907
48.52890157762445,236.9370449506275
10.486178987592654,44.10733920692098
48.79515306830556,248.68992090539183
11.726396478023045,53.10975194730551
45.645724547922846,234.55794091716933
31.108044363451995,157.56945202577296
49.718591844772014,233.43551807388775
12.951862589415954,80.23436496038039
32.15417137605283,178.72963361121936
48.77210142476396,237.7326202189759
30.923913766805953,150.7425532346699
35.1759455254105,178.73838153430154
37.829947559384685,192.49430569679367
28.18164259071093,147.49365568028296
35.10232320336254,195.6136614044762
33.372572476924006,165.09339010967955
46.04632041963956,222.24862965281324
11.817855213658316,45.29608378814631
21.238527583689212,98.88333751902687
48.01645936306235,239.7510270865738
45.61055135563665,245.99833541336113
28.22627011142852,135.95523756678088
34.80530391206147,176.26439907669632
21.095247319245306,105.312007635499
17.52484638895045,99.50816467923309
28.547936197599284,168.00900524673264
24.134089121042113,115.36175787600736
33.34624447403488,161.8368279449922
13.109385478599393,75.98853616368768
48.97579230664666,251.69787642949643
49.44842977918412,265.7092221532809
